set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
RM2016_USA_crossstudy_additional8	ERR1713397	k141_531156	k141_531156_2 # 1480 # 1974 # 1 # ID=6432_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.335	lnuC	3002837	Strict	98.17	100.0	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	lincomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_4915	k141_4915_5 # 4470 # 5417 # 1 # ID=7049_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.249	vanY gene in vanA cluster	3002955	Strict	33.06	103.96	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_927688	k141_927688_1 # 3 # 1841 # 1 # ID=7214_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.359	vanW gene in vanI cluster	3003724	Strict	27.88	164.08	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_268926	k141_268926_4 # 3656 # 3898 # -1 # ID=7643_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.547	vanY gene in vanB cluster	3002956	Strict	55.36	29.85	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_5666	k141_5666_10 # 8476 # 9426 # -1 # ID=8125_10;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.259	vanY gene in vanA cluster	3002955	Strict	30.58	104.29	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_401587	k141_401587_2 # 958 # 1293 # 1 # ID=8823_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;gc_cont=0.384	qacG	3007015	Strict	48.51	103.74	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	True	plasmid_like		0.9933	
RM2016_USA_crossstudy_additional8	ERR1713397	k141_401681	k141_401681_1 # 3 # 497 # -1 # ID=8998_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.618	vanXY gene in vanG cluster	3003069	Strict	51.2	64.96	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanXY	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_401681	k141_401681_2 # 494 # 1543 # -1 # ID=8998_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.581	vanG	3002909	Strict	58.45	100.0	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_401681	k141_401681_3 # 1547 # 2443 # -1 # ID=8998_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.560	vanW gene in vanB cluster	3002964	Strict	57.35	108.36	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_532684	k141_532684_2 # 344 # 1102 # -1 # ID=9100_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	vanY gene in vanG cluster	3002959	Strict	39.34	90.32	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_7470	k141_7470_2 # 796 # 1851 # -1 # ID=10812_2;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.337	vanW gene in vanI cluster	3003724	Strict	31.1	94.1	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_141525	k141_141525_15 # 10850 # 11014 # -1 # ID=13858_15;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.600	vanY gene in vanB cluster	3002956	Strict	54.35	20.15	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_10457	k141_10457_4 # 7227 # 9152 # 1 # ID=15014_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;gc_cont=0.400	tet(Q)	3000191	Strict	97.04	97.56	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	True	plasmid_like		0.8864	
RM2016_USA_crossstudy_additional8	ERR1713397	k141_11944	k141_11944_1 # 154 # 366 # 1 # ID=17159_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.408	vanU gene in vanG cluster	3004253	Strict	80.6	93.33	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanU	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_11987	k141_11987_1 # 134 # 988 # 1 # ID=17209_1;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.421	ACI-1	3004359	Perfect	100.0	100.0	cephalosporin; penam; penem	antibiotic inactivation	ACI beta-lactamase	penicillin; ceftazidime; amoxicillin; cefotaxime; ticarcillin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_935010	k141_935010_2 # 945 # 1277 # -1 # ID=17440_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.420	qacG	3007015	Strict	42.86	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_935050	k141_935050_1 # 157 # 489 # -1 # ID=17566_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.550	qacJ	3007014	Strict	41.9	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	True	plasmid_like		0.9953	
RM2016_USA_crossstudy_additional8	ERR1713397	k141_538047	k141_538047_40 # 43487 # 44668 # -1 # ID=18928_40;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=3-4bp;gc_cont=0.351	vanT gene in vanG cluster	3002972	Strict	38.38	55.2	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_277090	k141_277090_2 # 1806 # 2498 # -1 # ID=19441_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=7bp;gc_cont=0.309	vanW gene in vanG cluster	3002965	Strict	37.02	81.85	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_278033	k141_278033_6 # 4212 # 5354 # -1 # ID=20729_6;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.595	vanT gene in vanG cluster	3002972	Strict	49.47	53.37	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_278033	k141_278033_8 # 5855 # 6502 # -1 # ID=20729_8;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.597	vanXY gene in vanG cluster	3003069	Strict	52.66	84.65	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanXY	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_802174	k141_802174_4 # 1485 # 2711 # -1 # ID=21569_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.311	EreD	3004608	Strict	95.34	100.0	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_16395	k141_16395_2 # 621 # 1829 # 1 # ID=23179_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.599	vanT gene in vanG cluster	3002972	Strict	34.57	56.46	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_412233	k141_412233_3 # 2155 # 5262 # 1 # ID=24268_3;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.530	adeF	3000777	Strict	43.65	97.73	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_542182	k141_542182_1 # 3 # 962 # 1 # ID=26182_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.695	vanW gene in vanI cluster	3003724	Strict	30.27	85.52	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_941939	k141_941939_1 # 236 # 1120 # -1 # ID=27135_1;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.367	mphG	3003742	Strict	99.32	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin; clarithromycin; azithromycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_150924	k141_150924_13 # 14436 # 15545 # -1 # ID=27537_13;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.542	vanT gene in vanG cluster	3002972	Strict	37.06	51.83	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_543263	k141_543263_2 # 469 # 3555 # 1 # ID=28045_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.609	adeF	3000777	Strict	43.57	97.17	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_805723	k141_805723_1 # 24 # 968 # -1 # ID=28384_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.261	vanY gene in vanA cluster	3002955	Strict	34.78	103.63	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_153564	k141_153564_3 # 1452 # 1952 # -1 # ID=30955_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.327	nimJ	3007112	Strict	60.13	100.61	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	True	plasmid_like		0.9732	
RM2016_USA_crossstudy_additional8	ERR1713397	k141_944539	k141_944539_8 # 5219 # 6346 # 1 # ID=31404_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.694	vanT gene in vanG cluster	3002972	Strict	34.52	52.67	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_545186	k141_545186_3 # 3737 # 4720 # 1 # ID=31505_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.439	vanH gene in vanO cluster	3002948	Strict	41.48	93.43	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_22165	k141_22165_4 # 2678 # 5845 # 1 # ID=31672_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.671	adeF	3000777	Strict	53.04	99.62	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_23249	k141_23249_14 # 14252 # 16174 # -1 # ID=33348_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.307	tet(44)	3000556	Strict	96.56	100.0	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	True	plasmid_like		0.8523	
RM2016_USA_crossstudy_additional8	ERR1713397	k141_419423	k141_419423_2 # 258 # 992 # 1 # ID=34403_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.265	ErmG	3000522	Strict	99.59	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_24218	k141_24218_9 # 7672 # 9153 # 1 # ID=34688_9;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.440	vanW gene in vanI cluster	3003724	Strict	31.12	132.44	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_946847	k141_946847_3 # 1940 # 2980 # 1 # ID=34746_3;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.316	tetB(P)	3000195	Strict	76.88	53.22	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_947517	k141_947517_3 # 1294 # 2526 # -1 # ID=35708_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.473	vanY gene in vanM cluster	3002961	Strict	31.49	175.97	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_26606	k141_26606_1 # 303 # 1091 # 1 # ID=38185_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.442	aadA27	3004682	Strict	99.62	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_291629	k141_291629_1 # 2 # 1327 # 1 # ID=39027_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.281	vanW gene in vanI cluster	3003724	Strict	32.07	118.23	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_423428	k141_423428_6 # 2452 # 4143 # 1 # ID=39908_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.463	ICR-Mo	3004569	Strict	96.09	100.9	peptide antibiotic	antibiotic target alteration	intrinsic colistin resistant phosphoethanolamine transferase	colistin A; colistin B	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_27705	k141_27705_33 # 39991 # 41109 # 1 # ID=40022_33;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.464	vanT gene in vanG cluster	3002972	Strict	34.95	52.25	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_550190	k141_550190_1 # 144 # 473 # -1 # ID=40079_1;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.639	qacG	3007015	Strict	46.23	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_160271	k141_160271_3 # 1030 # 1359 # 1 # ID=40364_3;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.400	qacJ	3007014	Strict	37.74	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_812973	k141_812973_1 # 334 # 1446 # 1 # ID=41264_1;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.429	vanT gene in vanG cluster	3002972	Strict	38.42	51.97	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_28578	k141_28578_80 # 73763 # 76891 # -1 # ID=41405_80;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	adeF	3000777	Strict	44.66	98.39	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_28778	k141_28778_1 # 96 # 1043 # 1 # ID=41644_1;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=3bp;gc_cont=0.416	vanY gene in vanB cluster	3002956	Strict	40.86	117.54	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_293671	k141_293671_4 # 1345 # 2877 # 1 # ID=41745_4;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.500	vanW gene in vanI cluster	3003724	Strict	28.27	137.0	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_424819	k141_424819_3 # 3256 # 4986 # -1 # ID=41876_3;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.292	vanW gene in vanI cluster	3003724	Strict	34.51	154.42	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_161522	k141_161522_2 # 264 # 1088 # 1 # ID=42061_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.458	OXA-644	3005864	Strict	96.72	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_813635	k141_813635_2 # 235 # 1059 # 1 # ID=42481_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.459	OXA-651	3005867	Strict	96.72	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_29408	k141_29408_3 # 861 # 1184 # 1 # ID=42527_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.373	qacJ	3007014	Strict	52.34	100.0	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_30431	k141_30431_2 # 423 # 767 # -1 # ID=44027_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.455	qacJ	3007014	Strict	42.31	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_953232	k141_953232_2 # 1079 # 1399 # -1 # ID=44081_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.386	qacJ	3007014	Strict	38.1	99.07	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_426678	k141_426678_38 # 30091 # 31698 # -1 # ID=44537_38;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.253	poxtA	3004470	Strict	50.74	98.71	tetracycline antibiotic; oxazolidinone antibiotic; phenicol antibiotic	antibiotic target protection	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	tetracycline; doxycycline; linezolid; chloramphenicol; florfenicol	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713397	k141_163585	k141_163585_6 # 4692 # 5510 # 1 # ID=45092_6;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.297	vanW gene in vanG cluster	3002965	Strict	36.18	96.8	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
